354604732|41.963085|2.776609
355381422|41.965545|2.774676
370790691|41.965401|2.774316
359217303|41.964719|2.772671
355381414|41.964126|2.771303
1231336540|41.964178|2.771263
1020340005|41.964203|2.771206
355381413|41.964212|2.771091
1020340037|41.964182|2.771011
355381420|41.964141|2.770968
1020340052|41.964061|2.770951
355381418|41.963972|2.771020
1020339992|41.963741|2.770822
361124011|41.963077|2.770062
361124013|41.962796|2.769922
357533096|41.961953|2.770303
357533098|41.961810|2.769782
357533101|41.961671|2.769381
357533103|41.961645|2.769164
357533105|41.961671|2.768981
357533107|41.961714|2.768824
357533109|41.961741|2.768632
357533111|41.961662|2.768545
357533114|41.961462|2.768249
357533123|41.961305|2.768162
357533125|41.961087|2.768118
357533127|41.960957|2.768031
357533128|41.960748|2.767787
357533129|41.960190|2.767117
357533131|41.960138|2.766899
357533132|41.960155|2.766655
357533133|41.960121|2.766394
357533135|41.960025|2.766211
357533136|41.959903|2.765819
357533137|41.959720|2.765314
357533138|41.959703|2.765026
357533140|41.960016|2.764896
357533141|41.960234|2.764870
357533142|41.960408|2.764974
357533143|41.960600|2.765175
357533145|41.960817|2.765296
357533146|41.961009|2.765314
357533150|41.961148|2.765227
357533151|41.961349|2.765009
357533153|41.961558|2.764730
357533154|41.961828|2.764547
357533155|41.962046|2.764539
357533157|41.962255|2.764513
357533158|41.962446|2.764469
357533159|41.962612|2.764330
357533161|41.963021|2.764034
369482142|41.963187|2.763980
357533162|41.963361|2.763903
357533163|41.963726|2.763677
357533168|41.965172|2.762701
357533169|41.966130|2.761900
364349667|41.966428|2.761608
357533170|41.967098|2.761038
357533172|41.967511|2.760674
357533173|41.968064|2.760341
357533174|41.968351|2.760001
357533175|41.968584|2.759746
357533177|41.968630|2.759609
357533178|41.968708|2.759217
357533179|41.968787|2.758825
357533181|41.968769|2.758608
354875620|41.968883|2.758318
354875618|41.968912|2.758233
354875617|41.968952|2.758152
354875615|41.969003|2.758038
354875614|41.969060|2.757958
354875612|41.969135|2.757820
354875611|41.969169|2.757694
354875609|41.969221|2.757557
354875608|41.969255|2.757403
354875607|41.969272|2.757214
354875605|41.969289|2.756956
354875604|41.969272|2.756859
354875603|41.969249|2.756710
354875600|41.969215|2.756567
354875599|41.969186|2.756401
354875597|41.969141|2.756229
354875594|41.969049|2.755852
354875590|41.969009|2.755686
354875584|41.968929|2.755560
354875580|41.968849|2.755417
354875576|41.968763|2.755297
354875571|41.968700|2.755176
354875567|41.968660|2.755022
354875564|41.968580|2.754793
354875561|41.968334|2.754352
354875560|41.968242|2.754209
354875556|41.968168|2.754066
354875548|41.968110|2.753934
354875540|41.968053|2.753740
354875536|41.967990|2.753557
354875534|41.967967|2.753431
354875529|41.967973|2.753253
354875524|41.967973|2.753127
354875519|41.968002|2.753019
354875512|41.968053|2.752824
354875507|41.968093|2.752698
354875502|41.968133|2.752532
354875492|41.968146|2.752452
354875490|41.968168|2.752355
354875489|41.968185|2.752177
354875488|41.968225|2.751782
354875486|41.968236|2.751696
354875485|41.968242|2.751611
354875483|41.968259|2.751502
354875482|41.968271|2.751365
354875481|41.968276|2.751141
354875480|41.968263|2.751056
354875478|41.968242|2.750981
354875477|41.968208|2.750861
354875475|41.968173|2.750729
354875474|41.968122|2.750621
354875473|41.968053|2.750489
354875471|41.967956|2.750403
354875470|41.967859|2.750306
354875468|41.967796|2.750231
354875465|41.967715|2.750128
354875464|41.967641|2.749945
354875462|41.967567|2.749785
354875461|41.967532|2.749665
354875459|41.967498|2.749567
354875458|41.967452|2.749436
354875457|41.967418|2.749321
354875453|41.967406|2.749218
354875452|41.967372|2.749070
354875450|41.967366|2.748989
354875448|41.967355|2.748921
354875445|41.967343|2.748783
354875444|41.967332|2.748692
354875442|41.967315|2.748617
354875441|41.967275|2.748526
354875440|41.967183|2.748440
354875438|41.967063|2.748343
354875437|41.966977|2.748251
354875436|41.966868|2.748148
354875434|41.966771|2.748085
354875432|41.966622|2.748039
354875430|41.966536|2.748005
354875429|41.966508|2.747919
354875428|41.966462|2.747719
354875426|41.966445|2.747547
354875425|41.966434|2.747421
354875424|41.966365|2.747227
354875422|41.966130|2.746706
359726013|41.965988|2.746442
359726016|41.964941|2.746359
359726019|41.964797|2.746318
359726025|41.964749|2.746187
359726031|41.964756|2.745340
359726035|41.964824|2.744506
359726039|41.964928|2.743976
359726044|41.965127|2.743170
628112448|41.965152|2.742723
359725997|41.965176|2.742292
370791701|41.965454|2.741190
368825251|41.965752|2.739876
359725993|41.965926|2.739106
359725991|41.965735|2.739034
378869763|41.965846|2.738235
359725988|41.965978|2.737289
359725986|41.965769|2.737194
378869789|41.965890|2.736172
359725984|41.965986|2.735489
359725981|41.966676|2.735635
656634501|41.966834|2.734127
370332678|41.966851|2.733963
354873923|41.967078|2.731989
354603238|41.966977|2.731932
354602990|41.966944|2.731862
354602997|41.966954|2.731785
354603007|41.967004|2.731726
354603229|41.967078|2.731703
354603233|41.967137|2.731692
354593574|41.967168|2.731012
354873922|41.967345|2.729613
354593556|41.967919|2.724492
1250386286|41.968074|2.723152
354593545|41.968098|2.722003
354593539|41.968120|2.721802
354593533|41.968153|2.721541
354593525|41.968193|2.721295
354593519|41.968243|2.721089
354593515|41.968276|2.720922
354593509|41.968348|2.720683
354593503|41.968432|2.720449
354593496|41.968555|2.720165
354593489|41.968732|2.719886
354873718|41.969788|2.718599
354593482|41.973438|2.714099
354593472|41.973631|2.713851
354593465|41.973830|2.713579
354593459|41.974163|2.713174
354593453|41.974840|2.712370
354593447|41.975058|2.712116
354593441|41.975299|2.711832
354593433|41.975469|2.711614
354593429|41.975668|2.711354
354608919|41.975842|2.711012
409921585|41.977795|2.708609
354593402|41.978008|2.708313
354593399|41.978199|2.708078
354593394|41.978278|2.707932
354593391|41.978515|2.707122
354593386|41.978564|2.706869
354593383|41.978636|2.706542
354593379|41.978703|2.706191
354593376|41.978788|2.705708
354593372|41.978854|2.705297
354593367|41.978854|2.704759
354593360|41.978769|2.702885
354593343|41.978757|2.702595
354593339|41.978727|2.702371
354593335|41.978715|2.702111
354593330|41.978709|2.701893
354593326|41.978679|2.701627
354593325|41.978636|2.701373
354593322|41.978564|2.701150
354593319|41.978443|2.700974
354593317|41.978292|2.700848
354593313|41.978044|2.700672
354593311|41.977887|2.700575
354593307|41.977754|2.700497
354593305|41.977590|2.700382
354593301|41.977470|2.700219
354593298|41.977331|2.700074
354593292|41.977216|2.699844
354608307|41.976840|2.698943
354593288|41.976678|2.698423
354593284|41.976484|2.697879
354593282|41.976321|2.697305
354593278|41.976218|2.696761
354593274|41.976134|2.696332
354593265|41.975795|2.695504
354593258|41.975257|2.694591
354593249|41.974852|2.693811
354593241|41.974646|2.693406
354593233|41.974260|2.692680
354593225|41.974108|2.692293
354593218|41.973969|2.691828
354593209|41.973800|2.691199
354593203|41.973571|2.690335
354593200|41.973335|2.689543
354593196|41.973117|2.688944
354593192|41.972869|2.688394
354593187|41.972609|2.687868
354593183|41.972374|2.687312
354593150|41.972295|2.686992
354593149|41.972253|2.686551
354593145|41.972234|2.685861
354593143|41.972186|2.684501
354593140|41.972138|2.683564
361123488|41.972109|2.682849
354593107|41.972011|2.680415
354593101|41.971956|2.679314
1349618141|41.971844|2.677285
361123699|41.971831|2.677050
354585582|41.971806|2.676489
354585581|41.971762|2.676255
354585580|41.971704|2.676013
354585578|41.971580|2.675763
354585573|41.970555|2.674282
354585566|41.969968|2.673423
354585565|41.969855|2.673294
354585563|41.969738|2.673176
354585561|41.969618|2.673082
354585560|41.969528|2.673039
354585559|41.969463|2.673033
354584776|41.969376|2.673009
354584780|41.969095|2.673010
442690720|41.969080|2.672915
354580525|41.969039|2.672453
354580503|41.968950|2.671640
354580492|41.968946|2.671210
355381346|41.968848|2.671081
355381356|41.968685|2.670935
355381357|41.968509|2.670762
355381358|41.968390|2.670651
355381359|41.968315|2.670548
355381361|41.968297|2.670487
376047387|41.968112|2.670054
1278184271|41.968097|2.670018
376047400|41.967951|2.669671
355381365|41.967755|2.669118
359726106|41.967677|2.668980
359726103|41.967704|2.668858
359726099|41.967809|2.668866
359726096|41.968520|2.668193
354580339|41.969189|2.668181
354580335|41.969197|2.668050
354580332|41.969200|2.667873
354580326|41.969204|2.667755
354580319|41.969206|2.667603
354580317|41.969206|2.667442
354580315|41.969208|2.667335
354580291|41.969206|2.667206
354580287|41.969206|2.667113
354580214|41.969185|2.666959
354580191|41.969143|2.666738
354580185|41.969109|2.666649
359726094|41.969845|2.666100
361123718|41.969264|2.665632
357432071|41.968912|2.666019
354580148|41.968863|2.666258
354580140|41.968725|2.666202
354580125|41.968607|2.666195
354580120|41.968435|2.666235
354580116|41.968118|2.666316
354580110|41.967837|2.666350
354580100|41.967626|2.666354
369482009|41.967212|2.662631
369482006|41.967182|2.662360
369482003|41.967192|2.662088
369481998|41.967222|2.661867
369481994|41.967303|2.661535
369481989|41.967373|2.661354
369481986|41.967454|2.661163
369481983|41.967544|2.661032
369481978|41.967675|2.660932
369481975|41.967876|2.660851
369481973|41.968047|2.660871
369481971|41.968248|2.660932
369481969|41.968439|2.660962
1470639334|41.968686|2.660908
1470639335|41.968688|2.660900
1470639336|41.968803|2.660762
1470639338|41.968962|2.660670
1470639340|41.969125|2.660572
1470639341|41.969246|2.660428
1470639343|41.969351|2.660289
1470639345|41.969485|2.660182
1470639346|41.969606|2.660091
1470639348|41.969745|2.659990
1470639350|41.969840|2.659896
1470639351|41.969908|2.659812
1470639353|41.969940|2.659738
1470639354|41.970001|2.659672
1470639355|41.970062|2.659585
1470639357|41.970149|2.659495
1470639358|41.970227|2.659418
1470639360|41.970349|2.659358
1470639362|41.970507|2.659291
1470639363|41.970602|2.659246
1470639365|41.970681|2.659204
1470639366|41.970764|2.659164
1470639368|41.970959|2.659043
1470639371|41.971101|2.658891
1470639372|41.971180|2.658706
1470639376|41.971235|2.658531
1470639378|41.971267|2.658364
1470639381|41.971307|2.658145
1470639383|41.971328|2.657951
1470639386|41.971354|2.657854
1470639390|41.971385|2.657707
1470639394|41.971429|2.657547
1470639397|41.971434|2.657486
1470639405|41.971470|2.657303
1470639407|41.971480|2.657110
1470639406|41.971472|2.656946
1470639401|41.971445|2.656750
1470639398|41.971437|2.656566
1470639395|41.971431|2.656384
1470639400|41.971440|2.656151
1470639402|41.971455|2.656001
1470639403|41.971460|2.655948
1470639409|41.971491|2.655718
1470639410|41.971504|2.655551
1470639411|41.971510|2.655449
1470639408|41.971489|2.655325
1470639404|41.971466|2.655140
1470639399|41.971439|2.654975
1470639393|41.971426|2.654863
1470639391|41.971399|2.654700
1470639388|41.971375|2.654491
1470639387|41.971356|2.654385
1470639385|41.971348|2.654382
1470639380|41.971306|2.654313
1470639379|41.971285|2.654237
1470639374|41.971200|2.653955
1470639375|41.971205|2.653728
1470639377|41.971254|2.653527
1470639382|41.971321|2.653370
1470639389|41.971380|2.653277
1470639412|41.971543|2.653146
1470639413|41.971666|2.653017
1470639415|41.971736|2.652795
1470639416|41.971815|2.652491
1470639419|41.972014|2.652304
1470639423|41.972420|2.652157
1470639425|41.972612|2.652077
1470639432|41.972871|2.651780
1470639437|41.972981|2.651350
1470639436|41.972975|2.650695
1470639434|41.972928|2.650235
1470639431|41.972830|2.649907
1470639430|41.972767|2.649651
1470639429|41.972725|2.649389
1470639428|41.972723|2.649111
1470639433|41.972885|2.648842
1470639438|41.973019|2.648847
1470639448|41.973237|2.649033
